nome_arquivo;tipo_documento;numero_documento;data_emissao;fornecedor;cnpj_fornecedor;descricao_servico;valor_bruto;data_pagamento;data_emissao_nf;aprovado_por;banco_destino;status;hash_verificacao;status_auditoria;total_anomalias;regras_disparadas
arquivos_nf/DOC_0281.txt;FATURA;NF-13515;15/03/2024;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;8500.0000;26/03/2024;14/03/2024;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0281989079;APROVADO;0;
arquivos_nf/DOC_0282.txt;NOTA_FISCAL;NF-74865;14/06/2024;Consultoria RH Parceiros;34.567.890/0001-34;Headhunting Executivo;8500.0000;04/07/2024;10/06/2024;Ana Beatriz;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0282504630;APROVADO;0;
arquivos_nf/DOC_0283.txt;NOTA_FISCAL;NF-27299;26/05/2024;TechSoft Ltda;12.345.678/0001-90;Implantação de Módulo;4200.0000;16/06/2024;22/05/2024;Maria Silva;Bradesco Ag.0001 C/C 99887-7;PENDENTE;NLC0283505629;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0284.txt;CONTRATO_ADITIVO;NF-11807;10/01/2024;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;6000.0000;28/01/2024;05/01/2024;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0284374921;APROVADO;0;
arquivos_nf/DOC_0285.txt;NOTA_FISCAL;NF-20803;03/03/2023;DataCenter Cloud SA;23.456.789/0001-12;CDN e Performance;10000.0000;29/03/2023;28/02/2023;Roberto Lima;Santander Ag.3456 C/C 78901-2;CANCELADO;NLC0285771652;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0286.txt;NOTA_FISCAL;NF-61213;12/10/2023;Limpeza & Facilities;56.789.012/0001-78;Portaria e Recepção;4200.0000;15/10/2023;10/10/2023;Carlos Mendes;Banco do Brasil Ag.1234 C/C 56789-0;PENDENTE;NLC0286714923;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0287.txt;RECIBO;NF-25202;16/12/2024;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;8500.0000;30/12/2024;11/12/2024;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;CANCELADO;NLC0287575394;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0288.txt;NOTA_FISCAL;NF-31473;13/11/2023;Limpeza & Facilities;56.789.012/0001-78;Limpeza Predial;6000.0000;05/12/2023;08/11/2023;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0288620526;APROVADO;0;
arquivos_nf/DOC_0289.txt;RECIBO;NF-45649;20/06/2023;Consultoria RH Parceiros;34.567.890/0001-34;Recrutamento e Seleção;10000.0000;02/07/2023;19/06/2023;Maria Silva;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0289649300;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0290.txt;RECIBO;NF-17266;30/12/2024;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;4200.0000;18/01/2025;25/12/2024;Roberto Lima;Caixa Ag.0023 C/C 44321-0;PENDENTE;NLC0290623879;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0291.txt;NOTA_FISCAL;NF-15772;12/01/2024;Limpeza & Facilities;56.789.012/0001-78;Portaria e Recepção;4200.0000;18/01/2024;10/01/2024;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0291112884;APROVADO;0;
arquivos_nf/DOC_0292.txt;NOTA_FISCAL;NF-39427;28/04/2024;DataCenter Cloud SA;23.456.789/0001-12;Backup Gerenciado;6000.0000;10/05/2024;25/04/2024;Maria Silva;Caixa Ag.0023 C/C 44321-0;CANCELADO;NLC0292437433;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0293.txt;CONTRATO_ADITIVO;NF-33507;07/01/2025;DataCenter Cloud SA;23.456.789/0001-12;CDN e Performance;4200.0000;18/01/2025;05/01/2025;Ana Beatriz;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0293334026;APROVADO;0;
arquivos_nf/DOC_0294.txt;NOTA_FISCAL;NF-11044;15/02/2024;Limpeza & Facilities;56.789.012/0001-78;Controle de Pragas;10000.0000;18/02/2024;12/02/2024;Ana Beatriz;Itaú Ag.5678 C/C 12345-6;ESTORNADO;NLC0294486839;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0295.txt;RECIBO;NF-35614;31/07/2024;DataCenter Cloud SA;23.456.789/0001-12;Firewall e Segurança;8500.0000;26/08/2024;29/07/2024;Ana Beatriz;Caixa Ag.0023 C/C 44321-0;ESTORNADO;NLC0295868043;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0296.txt;NOTA_FISCAL;NF-53911;04/06/2023;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;3500.0000;05/06/2023;01/06/2023;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0296101533;APROVADO;0;
arquivos_nf/DOC_0297.txt;RECIBO;NF-46677;17/04/2023;Marketing Digital Pro;45.678.901/0001-56;SEO e Analytics;8500.0000;24/04/2023;13/04/2023;Roberto Lima;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0297197545;APROVADO;0;
arquivos_nf/DOC_0298.txt;NOTA_FISCAL;NF-76247;16/06/2024;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;12000.0000;30/06/2024;11/06/2024;Maria Silva;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0298239999;APROVADO;0;
arquivos_nf/DOC_0299.txt;NOTA_FISCAL;NF-51288;29/08/2024;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads;15000.0000;17/09/2024;29/08/2024;Carlos Mendes;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0299939717;APROVADO;0;
arquivos_nf/DOC_0300.txt;FATURA;NF-30369;22/11/2023;Marketing Digital Pro;99.888.777/0001-00;Gestão de Mídias Sociais;8500.0000;07/12/2023;20/11/2023;Carlos Mendes;Nubank PIX 00000000000000;PAGO;NLC0300210790;REPROVADO;1;CNPJ_DIVERGENTE
arquivos_nf/DOC_0301.txt;NOTA_FISCAL;NF-50410;22/04/2024;Marketing Digital Pro;99.888.777/0001-00;CDN e Performance;4200.0000;03/05/2024;19/04/2024;Ana Beatriz;Nubank PIX 00000000000000;ESTORNADO;NLC0301585854;REPROVADO;2;STATUS_INCONSISTENTE|CNPJ_DIVERGENTE
arquivos_nf/DOC_0302.txt;NOTA_FISCAL;NF-29441;03/04/2023;Marketing Digital Pro;99.888.777/0001-00;Gestão de Benefícios;10000.0000;09/04/2023;29/03/2023;Maria Silva;Nubank PIX 00000000000000;PENDENTE;NLC0302195643;REPROVADO;2;STATUS_INCONSISTENTE|CNPJ_DIVERGENTE
arquivos_nf/DOC_0303.txt;FATURA;NF-69270;10/02/2024;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;10000.0000;27/02/2024;10/02/2024;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;CANCELADO;NLC0303682959;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0304.txt;NOTA_FISCAL;NF-27133;07/04/2023;Limpeza & Facilities;56.789.012/0001-78;Limpeza Predial;6000.0000;22/04/2023;07/04/2023;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0304307757;APROVADO;0;
arquivos_nf/DOC_0305.txt;FATURA;NF-12857;03/12/2024;Marketing Digital Pro;45.678.901/0001-56;Email Marketing;4200.0000;24/12/2024;28/11/2024;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0305167603;APROVADO;0;
arquivos_nf/DOC_0306.txt;NOTA_FISCAL;NF-85220;12/05/2023;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;4200.0000;15/05/2023;10/05/2023;Roberto Lima;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0306554197;APROVADO;0;
arquivos_nf/DOC_0307.txt;NOTA_FISCAL;NF-46042;31/01/2023;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads;15000.0000;13/02/2023;26/01/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0307393448;APROVADO;0;
arquivos_nf/DOC_0308.txt;NOTA_FISCAL;NF-17992;05/02/2023;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;8500.0000;25/02/2023;01/02/2023;Roberto Lima;Santander Ag.3456 C/C 78901-2;ESTORNADO;NLC0308191982;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0309.txt;CONTRATO_ADITIVO;NF-72873;21/05/2023;Consultoria RH Parceiros;34.567.890/0001-34;Gestão de Benefícios;8500.0000;04/06/2023;20/05/2023;Maria Silva;Santander Ag.3456 C/C 78901-2;PENDENTE;NLC0309670968;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0310.txt;FATURA;NF-88265;02/08/2024;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;15000.0000;19/08/2024;31/07/2024;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;PENDENTE;NLC0310329659;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0311.txt;RECIBO;NF-42487;01/03/2023;TechSoft Ltda;12.345.678/0001-90;Implantação de Módulo;12000.0000;27/03/2023;26/02/2023;Carlos Mendes;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0311788772;APROVADO;0;
arquivos_nf/DOC_0312.txt;FATURA;FAT-31200;05/06/2024;TechSoft Ltda;12.345.678/0001-90;Licença ERP + Módulo BI (cobrança especial);;10/06/2024;05/06/2024;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC031299821;APROVADO;0;
arquivos_nf/DOC_0313.txt;FATURA;NF-83807;25/01/2025;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;3500.0000;17/02/2025;23/01/2025;Fernanda Costa;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0313297377;APROVADO;0;
arquivos_nf/DOC_0314.txt;RECIBO;NF-12612;29/06/2023;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;4200.0000;15/07/2023;29/06/2023;Carlos Mendes;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0314652021;APROVADO;0;
arquivos_nf/DOC_0315.txt;NOTA_FISCAL;NF-17806;06/12/2023;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads;8500.0000;05/01/2024;02/12/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PENDENTE;NLC0315122977;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0316.txt;NOTA_FISCAL;NF-54113;03/03/2025;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;12000.0000;07/03/2025;27/02/2025;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PAGO;NLC0316416423;APROVADO;0;
arquivos_nf/DOC_0317.txt;NOTA_FISCAL;NF-39260;11/06/2023;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;19500.0000;05/07/2023;08/06/2023;Carlos Mendes;Caixa Ag.0023 C/C 44321-0;PENDENTE;NLC0317797860;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0318.txt;NOTA_FISCAL;NF-84381;23/01/2024;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;10000.0000;02/02/2024;18/01/2024;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;CANCELADO;NLC0318133955;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0319.txt;FATURA;NF-41194;18/09/2024;DataCenter Cloud SA;23.456.789/0001-12;Firewall e Segurança;4200.0000;26/09/2024;13/09/2024;Carlos Mendes;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0319463656;APROVADO;0;
arquivos_nf/DOC_0320.txt;NOTA_FISCAL;NF-42707;13/10/2024;Consultoria RH Parceiros;34.567.890/0001-34;Headhunting Executivo;12000.0000;11/11/2024;13/10/2024;Maria Silva;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0320826847;APROVADO;0;
arquivos_nf/DOC_0321.txt;FATURA;NF-31802;20/09/2023;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;3500.0000;16/10/2023;20/09/2023;Roberto Lima;Santander Ag.3456 C/C 78901-2;CANCELADO;NLC0321534130;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0322.txt;CONTRATO_ADITIVO;NF-69151;26/12/2023;Marketing Digital Pro;45.678.901/0001-56;SEO e Analytics;4200.0000;13/01/2024;23/12/2023;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0322177289;APROVADO;0;
arquivos_nf/DOC_0323.txt;RECIBO;NF-31090;21/01/2023;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;4200.0000;01/02/2023;19/01/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0323867541;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0324.txt;NOTA_FISCAL;NF-30591;13/12/2023;TechSoft Ltda;12.345.678/0001-90;Licença de Software ERP;19500.0000;02/01/2024;09/12/2023;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;CANCELADO;NLC0324156157;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0325.txt;FATURA;NF-16505;30/07/2023;TechSoft Ltda;12.345.678/0001-90;Atualização de Sistema;10000.0000;06/08/2023;27/07/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0325511987;APROVADO;0;
arquivos_nf/DOC_0326.txt;NOTA_FISCAL;NF-36171;07/06/2023;Limpeza & Facilities;56.789.012/0001-78;Jardinagem e Áreas Verdes;3500.0000;09/06/2023;05/06/2023;Maria Silva;Bradesco Ag.0001 C/C 99887-7;ESTORNADO;NLC0326201698;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0327.txt;NOTA_FISCAL;NF-71727;24/06/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;4200.0000;15/07/2023;22/06/2023;Maria Silva;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0327612855;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0328.txt;NOTA_FISCAL;NF-68428;19/10/2024;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;6000.0000;06/11/2024;16/10/2024;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0328146784;APROVADO;0;
arquivos_nf/DOC_0329.txt;NOTA_FISCAL;NF-21233;21/04/2024;Consultoria RH Parceiros;34.567.890/0001-34;Gestão de Benefícios;10000.0000;30/04/2024;20/04/2024;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0329800596;APROVADO;0;
arquivos_nf/DOC_0330.txt;CONTRATO_ADITIVO;NF-85066;13/02/2025;Consultoria RH Parceiros;34.567.890/0001-34;Headhunting Executivo;3500.0000;04/03/2025;12/02/2025;Fernanda Costa;Santander Ag.3456 C/C 78901-2;ESTORNADO;NLC0330347088;REPROVADO;2;NF_DUPLICADA|STATUS_INCONSISTENTE
arquivos_nf/DOC_0331.txt;RECIBO;NF-25765;22/03/2023;Marketing Digital Pro;45.678.901/0001-56;Email Marketing;3500.0000;04/04/2023;17/03/2023;Fernanda Costa;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0331893969;APROVADO;0;
arquivos_nf/DOC_0332.txt;NOTA_FISCAL;NF-36465;21/06/2023;Marketing Digital Pro;45.678.901/0001-56;Gestão de Mídias Sociais;6000.0000;28/06/2023;20/06/2023;Roberto Lima;Itaú Ag.5678 C/C 12345-6;CANCELADO;NLC0332962520;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0333.txt;RECIBO;NF-82358;24/11/2023;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;4200.0000;24/12/2023;19/11/2023;Roberto Lima;Caixa Ag.0023 C/C 44321-0;CANCELADO;NLC0333441968;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0334.txt;NOTA_FISCAL;NF-84264;13/01/2023;Consultoria RH Parceiros;34.567.890/0001-34;Recrutamento e Seleção;15000.0000;08/02/2023;08/01/2023;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0334716493;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0335.txt;NOTA_FISCAL;NF-60206;19/04/2023;Limpeza & Facilities;56.789.012/0001-78;Portaria e Recepção;10000.0000;08/05/2023;19/04/2023;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PAGO;NLC0335786594;APROVADO;0;
arquivos_nf/DOC_0336.txt;NOTA_FISCAL;NF-15083;08/02/2023;Marketing Digital Pro;45.678.901/0001-56;Campanha Google Ads;15000.0000;14/02/2023;06/02/2023;Fernanda Costa;Caixa Ag.0023 C/C 44321-0;CANCELADO;NLC0336515018;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0337.txt;NOTA_FISCAL;NF-50756;20/02/2023;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;10000.0000;16/03/2023;17/02/2023;Maria Silva;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0337393964;APROVADO;0;
arquivos_nf/DOC_0338.txt;NOTA_FISCAL;NF-34633;22/08/2023;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;19500.0000;27/08/2023;20/08/2023;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PAGO;NLC0338563173;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0339.txt;CONTRATO_ADITIVO;NF-50779;28/01/2025;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;12000.0000;13/02/2025;24/01/2025;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0339844037;APROVADO;0;
arquivos_nf/DOC_0340.txt;CONTRATO_ADITIVO;NF-42701;19/05/2023;Limpeza & Facilities;56.789.012/0001-78;Manutenção Elétrica;3500.0000;13/06/2023;15/05/2023;Carlos Mendes;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0340134677;APROVADO;0;
arquivos_nf/DOC_0341.txt;NOTA_FISCAL;NF-93284;05/01/2024;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;10000.0000;28/01/2024;04/01/2024;Roberto Lima;Caixa Ag.0023 C/C 44321-0;CANCELADO;NLC0341229890;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0342.txt;NOTA_FISCAL;NF-55121;17/01/2024;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;19500.0000;02/02/2024;13/01/2024;Roberto Lima;Caixa Ag.0023 C/C 44321-0;PENDENTE;NLC0342271456;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0343.txt;NOTA_FISCAL;NF-94853;19/10/2023;Consultoria RH Parceiros;34.567.890/0001-34;Treinamento Corporativo;3500.0000;20/10/2023;16/10/2023;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0343336047;APROVADO;0;
arquivos_nf/DOC_0344.txt;RECIBO;NF-88792;29/10/2024;DataCenter Cloud SA;23.456.789/0001-12;Hospedagem Cloud;3500.0000;12/11/2024;25/10/2024;Roberto Lima;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0344939767;APROVADO;0;
arquivos_nf/DOC_0345.txt;NOTA_FISCAL;NF-43029;16/09/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;10000.0000;06/10/2023;14/09/2023;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;ESTORNADO;NLC0345328808;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0346.txt;RECIBO;NF-83591;24/11/2024;Marketing Digital Pro;45.678.901/0001-56;Email Marketing;15000.0000;11/12/2024;20/11/2024;Maria Silva;Itaú Ag.5678 C/C 12345-6;PENDENTE;NLC0346778787;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0347.txt;RECIBO;NF-46291;02/11/2023;Limpeza & Facilities;56.789.012/0001-78;Limpeza Predial;19500.0000;24/11/2023;02/11/2023;Ana Beatriz;Bradesco Ag.0001 C/C 99887-7;PENDENTE;NLC0347373832;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0348.txt;NOTA_FISCAL;NF-13336;03/06/2023;Consultoria RH Parceiros;34.567.890/0001-34;Gestão de Benefícios;3500.0000;20/06/2023;02/06/2023;Roberto Lima;Bradesco Ag.0001 C/C 99887-7;PAGO;NLC0348787237;APROVADO;0;
arquivos_nf/DOC_0349.txt;RECIBO;NF-54979;23/09/2023;Marketing Digital Pro;45.678.901/0001-56;SEO e Analytics;15000.0000;23/10/2023;20/09/2023;Maria Silva;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0349861842;APROVADO;0;
arquivos_nf/DOC_0350.txt;NOTA_FISCAL;NF-22793;18/11/2024;DataCenter Cloud SA;23.456.789/0001-12;Backup Gerenciado;10000.0000;30/11/2024;14/11/2024;Fernanda Costa;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0350593649;APROVADO;0;
arquivos_nf/DOC_0351.txt;RECIBO;NF-39272;12/01/2025;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;6000.0000;07/02/2025;08/01/2025;Maria Silva;Banco do Brasil Ag.1234 C/C 56789-0;PENDENTE;NLC0351880360;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0352.txt;CONTRATO_ADITIVO;NF-25437;18/03/2025;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;12000.0000;16/04/2025;16/03/2025;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;ESTORNADO;NLC0352593393;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0353.txt;NOTA_FISCAL;NF-17086;28/04/2024;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;4200.0000;27/05/2024;27/04/2024;Fernanda Costa;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0353995735;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0354.txt;NOTA_FISCAL;NF-73908;25/07/2023;DataCenter Cloud SA;23.456.789/0001-12;Backup Gerenciado;19500.0000;05/08/2023;22/07/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0354448787;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0355.txt;FATURA;NF-74169;11/10/2024;DataCenter Cloud SA;23.456.789/0001-12;Monitoramento 24h;19500.0000;13/10/2024;11/10/2024;Carlos Mendes;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0355923353;SUSPEITO;1;VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0356.txt;NOTA_FISCAL;NF-10611;21/09/2024;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;15000.0000;05/10/2024;16/09/2024;Roberto Lima;Santander Ag.3456 C/C 78901-2;CANCELADO;NLC0356139557;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
arquivos_nf/DOC_0357.txt;NOTA_FISCAL;NF-92141;18/01/2025;Limpeza & Facilities;56.789.012/0001-78;Portaria e Recepção;12000.0000;30/01/2025;18/01/2025;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0357869238;APROVADO;0;
arquivos_nf/DOC_0358.txt;NOTA_FISCAL;NF-31891;11/12/2024;DataCenter Cloud SA;23.456.789/0001-12;Backup Gerenciado;10000.0000;09/01/2025;09/12/2024;Maria Silva;Santander Ag.3456 C/C 78901-2;PAGO;NLC0358168458;APROVADO;0;
arquivos_nf/DOC_0359.txt;RECIBO;NF-57087;25/10/2023;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;12000.0000;09/11/2023;20/10/2023;Carlos Mendes;Bradesco Ag.0001 C/C 99887-7;ESTORNADO;NLC0359886553;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0360.txt;NOTA_FISCAL;NF-26143;18/02/2024;DataCenter Cloud SA;23.456.789/0001-12;Backup Gerenciado;8500.0000;19/02/2024;17/02/2024;Carlos Mendes;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0360484398;APROVADO;0;
arquivos_nf/DOC_0361.txt;CONTRATO_ADITIVO;NF-16322;17/10/2024;TechSoft Ltda;12.345.678/0001-90;Implantação de Módulo;3500.0000;26/10/2024;13/10/2024;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0361823255;APROVADO;0;
arquivos_nf/DOC_0362.txt;CONTRATO_ADITIVO;NF-49467;30/03/2024;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;10000.0000;12/04/2024;30/03/2024;Carlos Mendes;Banco do Brasil Ag.1234 C/C 56789-0;PAGO;NLC0362541315;APROVADO;0;
arquivos_nf/DOC_0363.txt;RECIBO;NF-47054;29/09/2024;TechSoft Ltda;12.345.678/0001-90;Consultoria em TI;6000.0000;19/10/2024;24/09/2024;Maria Silva;Caixa Ag.0023 C/C 44321-0;PAGO;NLC0363219550;APROVADO;0;
arquivos_nf/DOC_0364.txt;NOTA_FISCAL;NF-48712;23/07/2023;TechSoft Ltda;12.345.678/0001-90;Implantação de Módulo;10000.0000;12/08/2023;22/07/2023;Carlos Mendes;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0364268163;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0365.txt;NOTA_FISCAL;NF-24474;01/08/2023;TechSoft Ltda;12.345.678/0001-90;Suporte Técnico Mensal;12000.0000;24/08/2023;29/07/2023;Maria Silva;Itaú Ag.5678 C/C 12345-6;PAGO;NLC0365975804;APROVADO;0;
arquivos_nf/DOC_0366.txt;NOTA_FISCAL;NF-48800;02/06/2023;Limpeza & Facilities;56.789.012/0001-78;Limpeza Predial;4200.0000;05/06/2023;29/05/2023;Ana Beatriz;Banco do Brasil Ag.1234 C/C 56789-0;ESTORNADO;NLC0366376955;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0367.txt;NOTA_FISCAL;NF-25191;13/04/2023;Marketing Digital Pro;45.678.901/0001-56;Produção de Conteúdo;3500.0000;10/05/2023;12/04/2023;Ana Beatriz;Bradesco Ag.0001 C/C 99887-7;CANCELADO;NLC0367199613;SUSPEITO;1;STATUS_INCONSISTENTE
arquivos_nf/DOC_0368.txt;NOTA_FISCAL;NF-22183;22/05/2023;TechSoft Ltda;12.345.678/0001-90;Atualização de Sistema;6000.0000;13/06/2023;17/05/2023;Ana Beatriz;Santander Ag.3456 C/C 78901-2;PAGO;NLC0368490722;APROVADO;0;
arquivos_nf/DOC_0369.txt;NOTA_FISCAL;NF-95045;27/04/2023;Consultoria RH Parceiros;34.567.890/0001-34;Avaliação de Desempenho;19500.0000;10/05/2023;24/04/2023;Roberto Lima;Santander Ag.3456 C/C 78901-2;CANCELADO;NLC0369935620;SUSPEITO;2;STATUS_INCONSISTENTE|VALOR_FORA_DA_FAIXA
